rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,rssi_58,rssi_59,rssi_60,rssi_61,rssi_62,rssi_63,rssi_64,rssi_65,rssi_66,rssi_67,rssi_68,rssi_69,rssi_70,rssi_71,rssi_72,rssi_73,rssi_74,rssi_75,rssi_76,rssi_77,rssi_78,rssi_79,rssi_80,rssi_81,rssi_82,rssi_83,rssi_84,rssi_85,rssi_86,rssi_87,rssi_88,rssi_89,rssi_90,rssi_91,rssi_92,rssi_93,rssi_94,rssi_95,rssi_96,rssi_97,rssi_98,rssi_99,x,y,floor
-35,-37,-37,-51,-51,-51,-51,-58,-63,-64,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-77,-77,-77,-79,-80,-81,-81,-81,-81,-81,-82,-82,-82,-83,-83,-83,-83,-83,-83,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-87,-87,-87,-87,130.6911,79.61213,0
-35,-37,-38,-45,-45,-46,-51,-56,-57,-57,-58,-60,-61,-61,-61,-61,-62,-62,-63,-63,-63,-65,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-74,-74,-74,-74,-75,-75,-75,-76,-77,-77,-78,-78,-78,-78,-79,-79,-79,-79,-80,-80,-81,-81,-81,-82,-82,-83,-83,-84,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-87,126.39885,80.52234,0
-37,-41,-42,-48,-51,-52,-53,-56,-61,-61,-61,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-69,-70,-71,-71,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-77,-78,-79,-79,-80,-80,-80,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-84,-84,-84,-85,-85,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-87,-87,-87,126.39885,80.52234,0
-37,-41,-43,-48,-51,-52,-52,-56,-61,-61,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-67,-68,-68,-68,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-78,-79,-79,-80,-80,-81,-81,-81,-82,-82,-82,-82,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-85,-85,-85,-85,-85,-85,-85,-86,-86,-86,-87,126.39885,80.52234,0
-41,-42,-42,-52,-52,-56,-57,-61,-61,-63,-64,-64,-64,-65,-65,-65,-65,-67,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-77,-77,-77,-78,-78,-79,-79,-79,-79,-79,-80,-81,-81,-81,-81,-82,-82,-83,-83,-83,-84,-84,-84,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-87,-87,126.39885,80.52234,0
-36,-37,-38,-55,-56,-57,-58,-61,-61,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-68,-69,-69,-69,-69,-69,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-75,-75,-75,-76,-76,-76,-77,-77,-77,-79,-79,-79,-79,-80,-81,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-83,-83,-83,-83,-84,-84,-84,-84,-85,-85,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,126.39885,80.52234,0
-47,-48,-48,-49,-49,-49,-49,-49,-49,-49,-50,-50,-50,-51,-51,-51,-51,-54,-61,-62,-63,-64,-64,-65,-65,-69,-71,-71,-72,-72,-72,-73,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,158.649,179.82927,0
-46,-46,-46,-46,-46,-46,-46,-47,-47,-47,-48,-48,-54,-55,-56,-56,-56,-57,-64,-65,-66,-66,-66,-66,-66,-66,-67,-67,-70,-70,-70,-70,-70,-70,-71,-71,-71,-72,-72,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-76,-76,-76,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-83,-83,160.61377,172.9683,0
-43,-43,-44,-44,-44,-44,-46,-47,-56,-57,-57,-58,-58,-58,-60,-61,-62,-63,-63,-63,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-66,-66,-67,-67,-67,-67,-67,-68,-68,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-75,-76,-76,-76,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80,160.61377,172.9683,0
-39,-40,-40,-40,-40,-40,-47,-49,-56,-59,-61,-61,-61,-62,-62,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-69,-69,-69,-70,-71,-71,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-77,-77,-77,-77,-78,-78,-78,160.61377,172.9683,0
-41,-41,-42,-42,-42,-42,-49,-52,-59,-59,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-65,-65,-65,-66,-66,-66,-66,-66,-67,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,160.61377,172.9683,0
-44,-44,-44,-44,-45,-46,-46,-46,-46,-46,-46,-46,-53,-55,-55,-55,-56,-56,-56,-59,-61,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-65,-65,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-71,-72,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,160.61377,172.9683,0
-44,-44,-44,-45,-45,-45,-53,-55,-55,-56,-56,-56,-56,-56,-56,-57,-57,-57,-59,-60,-60,-60,-61,-61,-62,-62,-63,-64,-64,-64,-65,-65,-65,-66,-66,-66,-67,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-70,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-80,161.06485,178.65622,0
-43,-43,-43,-44,-44,-44,-53,-55,-55,-56,-56,-56,-57,-59,-60,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-63,-63,-63,-64,-64,-65,-65,-67,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-71,-72,-72,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,161.06485,178.65622,0
-42,-42,-42,-42,-42,-43,-54,-55,-56,-56,-57,-57,-59,-61,-62,-63,-64,-64,-64,-65,-65,-65,-66,-69,-69,-69,-69,-69,-70,-70,-71,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,161.06485,178.65622,0
-34,-34,-34,-34,-34,-34,-51,-52,-52,-52,-52,-52,-59,-59,-59,-59,-59,-59,-59,-61,-62,-63,-63,-64,-64,-64,-64,-65,-65,-66,-67,-69,-69,-70,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,161.06485,178.65622,0
-43,-43,-44,-44,-44,-44,-47,-48,-48,-48,-49,-50,-59,-61,-61,-61,-61,-61,-61,-62,-65,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-71,-71,-72,-73,-73,-73,-73,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-80,-80,-80,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,161.06485,178.65622,0
-51,-51,-51,-51,-52,-52,-53,-55,-55,-56,-57,-57,-59,-59,-59,-60,-60,-60,-60,-60,-62,-64,-64,-65,-66,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-78,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,109.09635,170.25496,0
-53,-56,-56,-56,-56,-56,-56,-58,-58,-58,-58,-59,-60,-60,-60,-60,-61,-62,-64,-64,-64,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-69,-69,-70,-70,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-79,-79,-79,-79,-79,109.09635,170.25496,0
-52,-53,-53,-53,-53,-53,-56,-56,-58,-58,-58,-58,-59,-59,-60,-60,-62,-63,-64,-65,-65,-65,-65,-65,-65,-66,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-79,-79,-79,109.09635,170.25496,0
-46,-46,-47,-47,-47,-48,-49,-49,-50,-50,-51,-56,-57,-60,-61,-62,-62,-62,-63,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-66,-66,-66,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,109.09635,170.25496,0
-48,-49,-49,-50,-50,-51,-51,-51,-51,-51,-51,-56,-60,-61,-61,-61,-62,-62,-62,-62,-62,-63,-63,-63,-64,-65,-65,-65,-65,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,118.407845,174.66547,0
-50,-50,-51,-52,-52,-52,-52,-53,-56,-58,-58,-58,-58,-59,-59,-60,-60,-60,-60,-61,-61,-62,-62,-62,-63,-63,-64,-65,-65,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,118.407845,174.66547,0
-50,-50,-51,-51,-52,-52,-52,-56,-56,-58,-59,-59,-59,-59,-60,-60,-60,-60,-60,-61,-62,-62,-62,-63,-63,-63,-64,-65,-65,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,118.407845,174.66547,0
-55,-55,-55,-55,-55,-55,-56,-58,-60,-60,-60,-60,-61,-61,-62,-62,-62,-63,-63,-63,-63,-63,-64,-64,-65,-65,-65,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-79,-79,118.407845,174.66547,0
-55,-55,-55,-55,-55,-56,-57,-57,-61,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-64,-64,-65,-65,-65,-67,-67,-67,-68,-68,-68,-69,-69,-69,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,118.407845,174.66547,0
-55,-56,-56,-56,-56,-57,-58,-58,-58,-58,-58,-58,-60,-61,-62,-62,-63,-63,-64,-64,-65,-65,-65,-65,-67,-67,-67,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,118.407845,174.66547,0
-56,-56,-56,-56,-56,-56,-57,-57,-57,-57,-58,-58,-58,-58,-59,-60,-60,-60,-60,-60,-60,-62,-62,-63,-64,-64,-64,-65,-65,-65,-65,-66,-67,-68,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,118.407845,174.66547,0
-53,-53,-54,-54,-54,-55,-56,-57,-58,-58,-59,-59,-59,-59,-59,-60,-61,-61,-61,-62,-63,-63,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,116.57181,168.49146,0
-52,-55,-56,-56,-56,-56,-57,-57,-58,-59,-61,-62,-62,-62,-62,-63,-63,-63,-63,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,116.57181,168.49146,0
-49,-50,-54,-55,-55,-55,-56,-56,-56,-58,-58,-58,-60,-60,-60,-61,-61,-62,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-68,-69,-70,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,116.57181,168.49146,0
-55,-55,-55,-55,-55,-55,-57,-58,-60,-62,-63,-63,-64,-64,-64,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,116.57181,168.49146,0
-48,-55,-55,-55,-55,-55,-55,-55,-58,-60,-61,-61,-62,-62,-63,-63,-63,-63,-64,-64,-64,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,116.57181,168.49146,0
-57,-58,-58,-58,-58,-58,-58,-58,-59,-59,-59,-59,-59,-60,-60,-63,-63,-64,-64,-65,-65,-65,-65,-65,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-78,-78,110.39574,175.72432,0
-45,-45,-45,-46,-46,-53,-58,-58,-58,-59,-59,-60,-60,-60,-61,-61,-62,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,110.39574,175.72432,0
-48,-49,-49,-49,-49,-49,-50,-50,-50,-51,-51,-51,-59,-59,-59,-59,-59,-59,-60,-60,-61,-62,-63,-63,-63,-63,-64,-64,-64,-64,-65,-65,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,110.39574,175.72432,0
-65,-65,-66,-66,-66,-66,-69,-69,-69,-70,-70,-70,-72,-73,-73,-73,-73,-73,-74,-74,-74,-74,-76,-77,-77,-77,-78,-78,-78,-78,-79,-79,-80,-80,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-87,-87,-87,-88,-88,-88,-88,-88,-88,-88,161.17842,191.95613,0
-64,-67,-67,-67,-68,-68,-68,-72,-72,-72,-72,-73,-73,-73,-73,-74,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,-78,-78,-79,-79,-79,-80,-80,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-87,-87,-87,-87,-88,-88,-88,-88,-88,-88,163.06941,191.24274,0
-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-72,-74,-75,-75,-75,-75,-76,-76,-77,-78,-78,-78,-79,-79,-80,-80,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-87,-87,-87,-87,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-89,-89,-89,163.06941,191.24274,0
-58,-58,-58,-58,-58,-68,-68,-68,-69,-69,-70,-70,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-76,-76,-78,-78,-78,-80,-80,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-87,-88,-88,-88,-88,-88,-88,-89,-89,-89,-89,-89,-89,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,163.06941,191.24274,0
-57,-57,-58,-58,-58,-58,-61,-63,-64,-64,-64,-64,-65,-69,-69,-69,-69,-69,-70,-75,-75,-76,-78,-78,-78,-78,-79,-80,-80,-80,-80,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-88,-88,-88,-88,-89,-89,-89,-89,-89,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-91,-91,-92,162.7126,188.47531,0
-53,-53,-53,-54,-54,-54,-60,-60,-60,-60,-60,-63,-63,-64,-64,-64,-65,-66,-73,-73,-74,-74,-75,-75,-76,-76,-77,-78,-78,-81,-81,-81,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83,-83,-83,-84,-84,-84,-84,-84,-84,-84,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-87,-87,-87,-87,-87,-88,-88,-88,-89,-89,-89,-89,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-91,-92,-93,-999,-999,-999,-999,-999,-999,-999,-999,-999,162.7126,188.47531,0
